metric,val_prec,val_recall,val_f1,test_prec,test_recall,test_f1,name,freeze_enc,params,data,tag_emb_type,tag_emb,tag_rnn,par_rnn,par_rnn_l,mlp_h,arc_norm,par_rnn_h,par_type,par_gnn_layers,seed,training_steps
parser_labeled_results,0.662,0.6095,0.6347,0.5964,0.5578,0.5764,bert-base-uncased,frozen,1.36,yamakata,linear,0,0,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.653,0.623,0.6376,0.5841,0.5694,0.5766,bert-base-uncased,frozen,1.36,yamakata,linear,0,0,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.6401,0.6201,0.6299,0.5853,0.5646,0.5748,bert-base-uncased,frozen,1.36,yamakata,linear,0,0,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.6709,0.6052,0.6364,0.6128,0.5619,0.5862,bert-base-uncased,frozen,1.36,yamakata,linear,0,0,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.6206,0.6237,0.6221,0.583,0.5878,0.5854,bert-base-uncased,frozen,1.36,yamakata,linear,0,0,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.6411,0.6052,0.6227,0.5999,0.5721,0.5857,bert-base-uncased,frozen,1.36,yamakata,linear,0,0,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.5968,0.5431,0.5687,0.5632,0.5262,0.544,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,1,100,simple,0,3,2000
parser_labeled_results,0.656,0.4899,0.5609,0.6214,0.4783,0.5405,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,1,100,simple,0,4,2000
parser_labeled_results,0.6113,0.5541,0.5813,0.5874,0.5575,0.5721,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,1,100,simple,0,2,2000
parser_labeled_results,0.603,0.5211,0.5591,0.6,0.5426,0.5699,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,1,100,simple,0,0,2000
parser_labeled_results,0.6183,0.5706,0.5935,0.6167,0.5531,0.5831,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,1,100,simple,0,1,2000
parser_labeled_results,0.5863,0.5358,0.5599,0.5862,0.559,0.5723,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,0,100,simple,0,2,2000
parser_labeled_results,0.5956,0.4917,0.5387,0.5963,0.4858,0.5354,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,0,100,simple,0,1,2000
parser_labeled_results,0.6486,0.4606,0.5386,0.6048,0.4918,0.5425,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,0,100,simple,0,0,2000
parser_labeled_results,0.6152,0.5046,0.5544,0.6007,0.5037,0.548,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,0,100,simple,0,3,2000
parser_labeled_results,0.5913,0.4991,0.5413,0.5483,0.4753,0.5092,bert-base-uncased,frozen,1.01,conll04,linear,0,0,LSTM,1,300,0,100,simple,0,4,2000
parser_labeled_results,0.5667,0.5376,0.5518,0.5723,0.5561,0.5641,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,1,100,simple,0,2,2000
parser_labeled_results,0.6042,0.5266,0.5627,0.599,0.5471,0.5719,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,1,100,simple,0,4,2000
parser_labeled_results,0.6084,0.5303,0.5667,0.5572,0.5172,0.5364,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,1,100,simple,0,1,2000
parser_labeled_results,0.6548,0.5046,0.5699,0.6472,0.5291,0.5822,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,1,100,simple,0,3,2000
parser_labeled_results,0.5417,0.5009,0.5205,0.5101,0.4888,0.4992,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,1,100,simple,0,0,2000
parser_labeled_results,0.6201,0.5211,0.5663,0.6058,0.5351,0.5683,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,0,100,simple,0,2,2000
parser_labeled_results,0.6279,0.5046,0.5595,0.6,0.4843,0.536,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,0,100,simple,0,3,2000
parser_labeled_results,0.6339,0.4734,0.542,0.6311,0.4858,0.549,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,0,100,simple,0,4,2000
parser_labeled_results,0.6322,0.5046,0.5612,0.5859,0.5202,0.5511,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,0,100,simple,0,1,2000
parser_labeled_results,0.6263,0.5321,0.5754,0.6164,0.5381,0.5746,bert-base-uncased,frozen,0.85,conll04,linear,0,0,LSTM,1,100,0,100,simple,0,0,2000
parser_labeled_results,0.6449,0.5266,0.5798,0.5773,0.5247,0.5497,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,1,100,simple,0,0,2000
parser_labeled_results,0.6301,0.5688,0.5979,0.5783,0.5411,0.5591,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,1,100,simple,0,2,2000
parser_labeled_results,0.6088,0.5083,0.554,0.6179,0.5561,0.5854,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,1,100,simple,0,3,2000
parser_labeled_results,0.6084,0.5303,0.5667,0.5892,0.5232,0.5542,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,1,100,simple,0,1,2000
parser_labeled_results,0.6717,0.4881,0.5654,0.6514,0.4888,0.5585,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,1,100,simple,0,4,2000
parser_labeled_results,0.6324,0.5083,0.5636,0.6435,0.5262,0.5789,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,0,100,simple,0,2,2000
parser_labeled_results,0.5519,0.5266,0.539,0.5202,0.5187,0.5195,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,0,100,simple,0,1,2000
parser_labeled_results,0.6556,0.4716,0.5486,0.6353,0.4738,0.5428,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,0,100,simple,0,0,2000
parser_labeled_results,0.5356,0.4972,0.5157,0.5107,0.4649,0.4867,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,0,100,simple,0,4,2000
parser_labeled_results,0.6156,0.4495,0.5196,0.6168,0.4619,0.5282,bert-base-uncased,frozen,1.25,conll04,linear,0,0,LSTM,1,500,0,100,simple,0,3,2000
parser_labeled_results,0.268,0.324,0.2933,0.2956,0.3196,0.3071,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,1,300,simple,0,3,2000
parser_labeled_results,0.3312,0.257,0.2894,0.3759,0.2714,0.3152,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,1,300,simple,0,2,2000
parser_labeled_results,0.285,0.297,0.2909,0.3269,0.3038,0.3149,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,1,300,simple,0,4,2000
parser_labeled_results,0.3135,0.247,0.2763,0.357,0.2469,0.2919,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,1,300,simple,0,1,2000
parser_labeled_results,0.3262,0.258,0.2881,0.3556,0.2585,0.2994,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,1,300,simple,0,0,2000
parser_labeled_results,0.2929,0.246,0.2674,0.312,0.2487,0.2768,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,0,300,simple,0,1,2000
parser_labeled_results,0.2661,0.252,0.2589,0.3362,0.2899,0.3114,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,0,300,simple,0,3,2000
parser_labeled_results,0.2575,0.205,0.2283,0.2939,0.2233,0.2538,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,0,300,simple,0,0,2000
parser_labeled_results,0.2731,0.228,0.2485,0.3613,0.2774,0.3139,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,0,300,simple,0,2,2000
parser_labeled_results,0.2402,0.275,0.2564,0.3166,0.321,0.3188,bert-base-uncased,frozen,7.56,scierc,linear,0,0,LSTM,3,300,0,300,simple,0,4,2000
parser_labeled_results,0.2553,0.253,0.2541,0.3132,0.283,0.2973,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,1,300,simple,0,4,2000
parser_labeled_results,0.3251,0.236,0.2735,0.3641,0.2612,0.3042,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,1,300,simple,0,1,2000
parser_labeled_results,0.307,0.245,0.2725,0.3427,0.2543,0.2919,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,1,300,simple,0,2,2000
parser_labeled_results,0.2984,0.273,0.2851,0.3018,0.2626,0.2808,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,1,300,simple,0,3,2000
parser_labeled_results,0.3374,0.221,0.2671,0.3897,0.2251,0.2854,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,1,300,simple,0,0,2000
parser_labeled_results,0.258,0.29,0.2731,0.3129,0.3279,0.3202,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,0,300,simple,0,3,2000
parser_labeled_results,0.2621,0.271,0.2665,0.3149,0.3052,0.31,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,0,300,simple,0,2,2000
parser_labeled_results,0.2907,0.286,0.2883,0.3532,0.296,0.3221,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,0,300,simple,0,4,2000
parser_labeled_results,0.2944,0.204,0.241,0.3725,0.2362,0.2891,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,0,300,simple,0,0,2000
parser_labeled_results,0.2767,0.272,0.2743,0.3228,0.2992,0.3106,bert-base-uncased,frozen,7.24,scierc,linear,0,0,LSTM,3,100,0,300,simple,0,1,2000
parser_labeled_results,0.2549,0.288,0.2704,0.2923,0.321,0.306,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,1,300,simple,0,2,2000
parser_labeled_results,0.2618,0.295,0.2774,0.3239,0.3242,0.3241,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,1,300,simple,0,0,2000
parser_labeled_results,0.2714,0.292,0.2813,0.3002,0.3048,0.3025,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,1,300,simple,0,3,2000
parser_labeled_results,0.3109,0.25,0.2772,0.3556,0.271,0.3076,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,1,300,simple,0,1,2000
parser_labeled_results,0.2903,0.245,0.2657,0.3432,0.2589,0.2951,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,1,300,simple,0,4,2000
parser_labeled_results,0.249,0.257,0.253,0.2987,0.2733,0.2854,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,0,300,simple,0,4,2000
parser_labeled_results,0.226,0.214,0.2198,0.2577,0.2195,0.2371,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,0,300,simple,0,0,2000
parser_labeled_results,0.2438,0.245,0.2444,0.2714,0.2589,0.265,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,0,300,simple,0,3,2000
parser_labeled_results,0.2876,0.172,0.2153,0.2864,0.1742,0.2166,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,0,300,simple,0,2,2000
parser_labeled_results,0.3034,0.226,0.259,0.3655,0.2348,0.286,bert-base-uncased,frozen,7.96,scierc,linear,0,0,LSTM,3,500,0,300,simple,0,1,2000
parser_labeled_results,0.6626,0.6702,0.6664,0.6594,0.6514,0.6554,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,1,300,simple,0,2,2000
parser_labeled_results,0.6669,0.6488,0.6578,0.6962,0.6611,0.6782,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,1,300,simple,0,1,2000
parser_labeled_results,0.6661,0.7007,0.683,0.7033,0.7067,0.705,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,1,300,simple,0,4,2000
parser_labeled_results,0.6777,0.6603,0.6689,0.7003,0.6683,0.6839,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,1,300,simple,0,3,2000
parser_labeled_results,0.6411,0.6554,0.6482,0.67,0.649,0.6593,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,1,300,simple,0,0,2000
parser_labeled_results,0.6337,0.6876,0.6595,0.6398,0.649,0.6444,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,0,300,simple,0,0,2000
parser_labeled_results,0.6307,0.6801,0.6545,0.6538,0.649,0.6514,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,0,300,simple,0,1,2000
parser_labeled_results,0.6484,0.681,0.6643,0.6899,0.6899,0.6899,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,0,300,simple,0,4,2000
parser_labeled_results,0.6655,0.6282,0.6463,0.7028,0.6538,0.6775,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,0,300,simple,0,2,2000
parser_labeled_results,0.6608,0.6538,0.6573,0.6762,0.6274,0.6509,bert-base-uncased,frozen,7.49,ade,linear,0,0,LSTM,3,300,0,300,simple,0,3,2000
parser_labeled_results,0.6913,0.6406,0.665,0.7364,0.6514,0.6913,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,1,300,simple,0,3,2000
parser_labeled_results,0.6622,0.695,0.6782,0.6811,0.6827,0.6819,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,1,300,simple,0,0,2000
parser_labeled_results,0.6812,0.6834,0.6823,0.6841,0.6611,0.6724,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,1,300,simple,0,2,2000
parser_labeled_results,0.6587,0.6859,0.6721,0.6667,0.6635,0.6651,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,1,300,simple,0,1,2000
parser_labeled_results,0.6595,0.6851,0.6721,0.6633,0.6346,0.6486,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,1,300,simple,0,4,2000
parser_labeled_results,0.6427,0.6867,0.664,0.6794,0.6827,0.6811,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,0,300,simple,0,4,2000
parser_labeled_results,0.6541,0.6892,0.6712,0.6277,0.6202,0.6239,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,0,300,simple,0,0,2000
parser_labeled_results,0.6415,0.6876,0.6637,0.7024,0.7091,0.7057,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,0,300,simple,0,3,2000
parser_labeled_results,0.6287,0.6908,0.6583,0.6667,0.7019,0.6838,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,0,300,simple,0,2,2000
parser_labeled_results,0.649,0.6678,0.6583,0.6708,0.6514,0.661,bert-base-uncased,frozen,7.17,ade,linear,0,0,LSTM,3,100,0,300,simple,0,1,2000
parser_labeled_results,0.6736,0.6447,0.6588,0.6827,0.6154,0.6473,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,1,300,simple,0,4,2000
parser_labeled_results,0.6588,0.6892,0.6737,0.6667,0.6538,0.6602,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,1,300,simple,0,3,2000
parser_labeled_results,0.6574,0.6661,0.6618,0.7096,0.6755,0.6921,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,1,300,simple,0,2,2000
parser_labeled_results,0.6521,0.6538,0.6529,0.6684,0.6346,0.651,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,1,300,simple,0,0,2000
parser_labeled_results,0.6538,0.6818,0.6675,0.677,0.6851,0.681,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,1,300,simple,0,1,2000
parser_labeled_results,0.6669,0.6472,0.6569,0.6884,0.6587,0.6732,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,0,300,simple,0,0,2000
parser_labeled_results,0.6328,0.662,0.6471,0.6384,0.6154,0.6267,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,0,300,simple,0,2,2000
parser_labeled_results,0.6427,0.6183,0.6303,0.6382,0.5938,0.6152,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,0,300,simple,0,1,2000
parser_labeled_results,0.6314,0.6636,0.6471,0.6403,0.6418,0.6411,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,0,300,simple,0,3,2000
parser_labeled_results,0.6714,0.6249,0.6473,0.676,0.5817,0.6253,bert-base-uncased,frozen,7.9,ade,linear,0,0,LSTM,3,500,0,300,simple,0,4,2000
parser_labeled_results,0.6581,0.6371,0.6475,0.6284,0.6143,0.6213,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,1,300,simple,0,0,2000
parser_labeled_results,0.6659,0.6485,0.6571,0.636,0.6252,0.6305,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,1,300,simple,0,3,2000
parser_labeled_results,0.6574,0.6556,0.6565,0.6227,0.6197,0.6212,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,1,300,simple,0,1,2000
parser_labeled_results,0.6679,0.6428,0.6551,0.6409,0.6265,0.6336,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,1,300,simple,0,2,2000
parser_labeled_results,0.6441,0.64,0.642,0.6141,0.6061,0.6101,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,1,300,simple,0,4,2000
parser_labeled_results,0.6592,0.6237,0.6409,0.638,0.615,0.6263,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,0,300,simple,0,0,2000
parser_labeled_results,0.6635,0.64,0.6515,0.6185,0.6034,0.6109,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,0,300,simple,0,1,2000
parser_labeled_results,0.65,0.6265,0.638,0.6246,0.5966,0.6103,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,0,300,simple,0,4,2000
parser_labeled_results,0.6623,0.6464,0.6542,0.6292,0.6211,0.6251,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,0,300,simple,0,2,2000
parser_labeled_results,0.6478,0.6322,0.6399,0.6171,0.6095,0.6133,bert-base-uncased,frozen,7.64,yamakata,linear,0,0,LSTM,3,300,0,300,simple,0,3,2000
parser_labeled_results,0.6659,0.6541,0.66,0.6233,0.6102,0.6167,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,1,300,simple,0,4,2000
parser_labeled_results,0.653,0.6428,0.6479,0.622,0.619,0.6205,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,1,300,simple,0,0,2000
parser_labeled_results,0.6458,0.6435,0.6447,0.624,0.6265,0.6253,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,1,300,simple,0,3,2000
parser_labeled_results,0.6447,0.6506,0.6476,0.6231,0.6252,0.6241,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,1,300,simple,0,2,2000
parser_labeled_results,0.6611,0.64,0.6503,0.6265,0.6116,0.6189,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,1,300,simple,0,1,2000
parser_labeled_results,0.6551,0.6449,0.65,0.63,0.6231,0.6265,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,0,300,simple,0,4,2000
parser_labeled_results,0.6622,0.6293,0.6453,0.6217,0.5959,0.6085,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,0,300,simple,0,0,2000
parser_labeled_results,0.651,0.6293,0.64,0.6368,0.6238,0.6302,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,0,300,simple,0,1,2000
parser_labeled_results,0.6541,0.6513,0.6527,0.6243,0.6218,0.623,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,0,300,simple,0,3,2000
parser_labeled_results,0.6768,0.6308,0.653,0.6415,0.6197,0.6304,bert-base-uncased,frozen,7.32,yamakata,linear,0,0,LSTM,3,100,0,300,simple,0,2,2000
parser_labeled_results,0.6652,0.6577,0.6614,0.6298,0.6204,0.6251,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,1,300,simple,0,3,2000
parser_labeled_results,0.6635,0.6499,0.6566,0.638,0.6306,0.6343,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,1,300,simple,0,0,2000
parser_labeled_results,0.643,0.6471,0.645,0.6197,0.6218,0.6207,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,1,300,simple,0,4,2000
parser_labeled_results,0.6566,0.6449,0.6507,0.6322,0.6231,0.6276,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,1,300,simple,0,2,2000
parser_labeled_results,0.664,0.64,0.6518,0.6414,0.6204,0.6307,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,1,300,simple,0,1,2000
parser_labeled_results,0.6384,0.6357,0.6371,0.6205,0.6218,0.6211,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,0,300,simple,0,2,2000
parser_labeled_results,0.6521,0.635,0.6434,0.6227,0.6095,0.616,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,0,300,simple,0,4,2000
parser_labeled_results,0.6472,0.6357,0.6414,0.6309,0.6197,0.6253,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,0,300,simple,0,1,2000
parser_labeled_results,0.6536,0.6485,0.651,0.6241,0.6211,0.6226,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,0,300,simple,0,0,2000
parser_labeled_results,0.6459,0.6464,0.6461,0.613,0.6163,0.6147,bert-base-uncased,frozen,8.04,yamakata,linear,0,0,LSTM,3,500,0,300,simple,0,3,2000
parser_labeled_results,0.6463,0.5431,0.5902,0.5978,0.5575,0.577,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,1,300,simple,0,2,2000
parser_labeled_results,0.6492,0.567,0.6053,0.6207,0.5381,0.5765,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,1,300,simple,0,1,2000
parser_labeled_results,0.6227,0.5633,0.5915,0.5956,0.5725,0.5838,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,1,300,simple,0,0,2000
parser_labeled_results,0.5955,0.589,0.5923,0.6003,0.6039,0.6021,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,1,300,simple,0,3,2000
parser_labeled_results,0.5992,0.5651,0.5817,0.5791,0.5635,0.5712,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,1,300,simple,0,4,2000
parser_labeled_results,0.612,0.5615,0.5856,0.5872,0.5635,0.5751,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,0,300,simple,0,4,2000
parser_labeled_results,0.5744,0.5523,0.5631,0.5524,0.5755,0.5637,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,0,300,simple,0,3,2000
parser_labeled_results,0.6109,0.5761,0.593,0.5716,0.5665,0.5691,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,0,300,simple,0,0,2000
parser_labeled_results,0.6287,0.5468,0.5849,0.6457,0.5665,0.6035,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,0,300,simple,0,2,2000
parser_labeled_results,0.6904,0.5156,0.5903,0.673,0.5291,0.5925,bert-base-uncased,frozen,7.54,conll04,linear,0,0,LSTM,3,300,0,300,simple,0,1,2000
parser_labeled_results,0.6289,0.5908,0.6093,0.6252,0.5859,0.6049,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,1,300,simple,0,2,2000
parser_labeled_results,0.6073,0.6073,0.6073,0.5912,0.6054,0.5982,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,1,300,simple,0,3,2000
parser_labeled_results,0.5985,0.5688,0.5833,0.5516,0.5277,0.5393,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,1,300,simple,0,4,2000
parser_labeled_results,0.6326,0.556,0.5918,0.6151,0.559,0.5857,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,1,300,simple,0,1,2000
parser_labeled_results,0.6235,0.5835,0.6028,0.589,0.559,0.5736,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,1,300,simple,0,0,2000
parser_labeled_results,0.5963,0.5963,0.5963,0.6333,0.6143,0.6237,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,0,300,simple,0,0,2000
parser_labeled_results,0.6887,0.5725,0.6253,0.6412,0.5531,0.5939,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,0,300,simple,0,2,2000
parser_labeled_results,0.5382,0.6202,0.5763,0.5449,0.6263,0.5828,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,0,300,simple,0,4,2000
parser_labeled_results,0.6342,0.5853,0.6088,0.6072,0.58,0.5933,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,0,300,simple,0,1,2000
parser_labeled_results,0.6128,0.5633,0.587,0.6364,0.6173,0.6267,bert-base-uncased,frozen,7.21,conll04,linear,0,0,LSTM,3,100,0,300,simple,0,3,2000
parser_labeled_results,0.5813,0.5248,0.5516,0.5477,0.4888,0.5166,bert-base-uncased,frozen,7.94,conll04,linear,0,0,LSTM,3,500,1,300,simple,0,2,2000
parser_labeled_results,0.6161,0.6037,0.6098,0.5965,0.6054,0.6009,bert-base-uncased,frozen,7.94,conll04,linear,0,0,LSTM,3,500,1,300,simple,0,4,2000
parser_labeled_results,0.6443,0.5982,0.6204,0.6129,0.5964,0.6045,bert-base-uncased,frozen,7.94,conll04,linear,0,0,LSTM,3,500,1,300,simple,0,3,2000
parser_labeled_results,0.6583,0.5798,0.6166,0.6462,0.5815,0.6121,bert-base-uncased,frozen,7.94,conll04,linear,0,0,LSTM,3,500,1,300,simple,0,0,2000
parser_labeled_results,0.6112,0.5193,0.5615,0.5748,0.5052,0.5378,bert-base-uncased,frozen,7.94,conll04,linear,0,0,LSTM,3,500,1,300,simple,0,1,2000
parser_labeled_results,0.6381,0.4917,0.5554,0.6461,0.4858,0.5546,bert-base-uncased,frozen,7.94,conll04,linear,0,0,LSTM,3,500,0,300,simple,0,0,2000
parser_labeled_results,0.5648,0.5596,0.5622,0.5797,0.571,0.5753,bert-base-uncased,frozen,7.94,conll04,linear,0,0,LSTM,3,500,0,300,simple,0,2,2000
parser_labeled_results,0.6186,0.5505,0.5825,0.6078,0.5561,0.5808,bert-base-uncased,frozen,7.94,conll04,linear,0,0,LSTM,3,500,0,300,simple,0,3,2000
parser_labeled_results,0.6332,0.4624,0.5345,0.5575,0.435,0.4887,bert-base-uncased,frozen,7.94,conll04,linear,0,0,LSTM,3,500,0,300,simple,0,1,2000
